"CView Export Data File: Version 2.0"
"Export From File: c:\users\mikehome\appdata\local\programs\python\python36-32\lipf6-ppc-bare_al_no_clean-galvcyc-5-corr.txt"
  lithium intercalation bare Al without plasma clean AL30

  Open Circuit Potential (V): -1.935
"Time (Sec)"	"E (Volts)"
7842.2	2.136
7842.4	2.144
7842.6	2.151
7842.8	2.159
7843	2.167
7843.2	2.174
7843.4	2.181
7843.6	2.188
7843.8	2.196
7844.2	2.21
7844.4	2.218
7844.6	2.225
7844.8	2.232
7845	2.24
7845.2	2.247
7845.4	2.254
7845.6	2.262
7845.8	2.27
7846	2.277
7846.2	2.285
7846.4	2.292
7846.6	2.3
7846.8	2.308
7847	2.317
7847.2	2.325
7847.4	2.333
7847.6	2.342
7847.8	2.35
7848	2.359
7848.2	2.368
7848.4	2.376
7848.6	2.385
7848.8	2.394
7849	2.403
7849.2	2.413
7849.4	2.422
7849.6	2.432
7849.8	2.441
7850	2.45
7850.2	2.46
7850.4	2.469
7850.6	2.479
7850.8	2.488
7851	2.499
7851.2	2.508
7851.4	2.518
7851.6	2.529
7851.8	2.539
7852	2.549
7852.2	2.56
7852.4	2.57
7852.6	2.581
7852.8	2.592
7853	2.603
7853.2	2.615
7853.4	2.626
7853.6	2.637
7853.8	2.649
7854	2.661
7854.2	2.673
7854.4	2.685
7854.6	2.698
7854.8	2.71
7855	2.723
7855.2	2.735
7855.4	2.748
7855.6	2.761
7855.8	2.774
7856	2.787
7856.2	0.46
7856.4	0.44
7856.6	0.425
7856.8	0.41
7857	0.4
7857.2	0.385
7857.4	0.375
7857.6	0.365
7857.8	0.355
7858	0.345
7858.2	0.34
7858.4	0.33
7858.6	0.32
7858.8	0.315
7859	0.305
7859.2	0.3
7859.4	0.29
7859.8	0.28
7860.2	0.27
7860.4	0.26
7860.6	0.26
7860.8	0.25
7861.2	0.24
7861.6	0.23
7862.2	0.22
7862.8	0.21
7863.8	0.205
7864.8	0.205
7865.6	0.215
7866.2	0.225
7866.8	0.235
7867.4	0.245
7867.8	0.255
7868.4	0.265
7869	0.275
7869.8	0.285
7870.4	0.295
7871.4	0.305
7872.4	0.31
7873.2	0.32
7874.2	0.325
7875.2	0.33
7876.2	0.335
7877.2	0.34
7878.2	0.345
7879.2	0.35
7880.2	0.35
7881.2	0.355
7882.2	0.355
7883.2	0.36
7884.2	0.36
7885.2	0.36
7886.2	0.365
7887.2	0.365
7888.2	0.37
7889.2	0.37
7890.2	0.37
7891.2	0.375
7892.2	0.375
7893.2	0.375
7894.2	0.38
7895.2	0.38
7896.2	0.38
7897.2	0.38
7898.2	0.38
7899.2	0.38
7900.2	0.385
7901.2	0.385
7902.2	0.385
7903.2	0.385
7904.2	0.385
7905.2	0.39
7906.2	0.39
7907.2	0.39
7908.2	0.39
7909.2	0.39
7910.2	0.39
7911.2	0.39
7912.2	0.39
7913.2	0.395
7914.2	0.395
7915.2	0.395
7916.2	0.395
7917.2	0.395
7918.2	0.395
7919.2	0.395
7920.2	0.4
7921.2	0.4
7922.2	0.4
7923.2	0.4
7924.2	0.4
7925.2	0.4
7926.2	0.4
7927.2	0.4
7928.2	0.4
7929.2	0.4
7930.2	0.4
7931.2	0.4
7932.2	0.405
7933.2	0.405
7934.2	0.405
7935.2	0.405
7936.2	0.405
7937.2	0.405
7938.2	0.405
7939.2	0.405
7940.2	0.405
7941.2	0.405
7942.2	0.405
7943.2	0.405
7944.2	0.405
7945.2	0.405
7946.2	0.41
7947.2	0.41
7948.2	0.41
7949.2	0.41
7950.2	0.41
7951.2	0.41
7952.2	0.41
7953.2	0.41
7954.2	0.41
7955.2	0.41
7956.2	0.41
7957.2	0.41
7958.2	0.41
7959.2	0.41
7960.2	0.41
7961.2	0.41
7962.2	0.41
7963.2	0.41
7964.2	0.41
7965.2	0.41
7966.2	0.41
7967.2	0.41
7968.2	0.41
7969.2	0.41
7970.2	0.41
7971.2	0.41
7972.2	0.415
7973.2	0.415
7974.2	0.415
7975.2	0.415
7976.2	0.415
7977.2	0.415
7978.2	0.415
7979.2	0.415
7980.2	0.415
7981.2	0.415
7982.2	0.415
7983.2	0.415
7984.2	0.415
7985.2	0.415
7986.2	0.415
7987.2	0.415
7988.2	0.415
7989.2	0.415
7990.2	0.415
7991.2	0.415
7992.2	0.415
7993.2	0.415
7994.2	0.42
7995.2	0.42
7996.2	0.42
7997.2	0.42
7998.2	0.42
7999.2	0.42
8000.2	0.42
8001.2	0.42
8002.2	0.42
8003.2	0.42
8004.2	0.42
8005.2	0.42
8006.2	0.42
8007.2	0.42
8008.2	0.42
8009.2	0.42
8010.2	0.42
8011.2	0.42
8012.2	0.42
8013.2	0.42
8014.2	0.42
8015.2	0.42
8016.2	0.42
8017.2	0.42
8018.2	0.42
8019.2	0.42
8020.2	0.42
8021.2	0.42
8022.2	0.42
8023.2	0.42
8024.2	0.42
8025.2	0.42
8026.2	0.42
8027.2	0.42
8028.2	0.42
8029.2	0.42
8030.2	0.42
8031.2	0.42
8032.2	0.42
8033.2	0.42
8034.2	0.42
8035.2	0.42
8036.2	0.42
8037.2	0.42
8038.2	0.42
8039.2	0.42
8040.2	0.42
8041.2	0.42
8042.2	0.42
8043.2	0.42
8044.2	0.42
8045.2	0.42
8046.2	0.42
8047.2	0.42
8048.2	0.42
8049.2	0.42
8050.2	0.42
8051.2	0.42
8052.2	0.425
8053.2	0.42
8054.2	0.425
8055.2	0.425
8056.2	0.425
8057.2	0.425
8058.2	0.425
8059.2	0.425
8060.2	0.425
8061.2	0.425
8062.2	0.425
8063.2	0.425
8064.2	0.425
8065.2	0.425
8066.2	0.425
8067.2	0.425
8068.2	0.425
8069.2	0.425
8070.2	0.425
8071.2	0.425
8072.2	0.425
8073.2	0.425
8074.2	0.425
8075.2	0.425
8076.2	0.425
8077.2	0.425
8078.2	0.425
8079.2	0.425
8080.2	0.425
8081.2	0.425
8082.2	0.425
8083.2	0.425
8084.2	0.425
8085.2	0.425
8086.2	0.425
8087.2	0.425
8088.2	0.425
8089.2	0.425
8090.2	0.425
8091.2	0.425
8092.2	0.425
8093.2	0.425
8094.2	0.425
8095.2	0.425
8096.2	0.425
8097.2	0.425
8098.2	0.425
8099.2	0.425
8100.2	0.425
8101.2	0.43
8102.2	0.425
8103.2	0.43
8104.2	0.43
8105.2	0.425
8106.2	0.425
8107.2	0.43
8108.2	0.43
8109.2	0.43
8110.2	0.43
8111.2	0.43
8112.2	0.43
8113.2	0.425
8114.2	0.425
8115.2	0.425
8116.2	0.425
8117.2	0.43
8118.2	0.43
8119.2	0.43
8120.2	0.425
8121.2	0.43
8122.2	0.43
8123.2	0.43
8124.2	0.43
8125.2	0.43
8126.2	0.43
8127.2	0.43
8128.2	0.43
8129.2	0.43
8130.2	0.43
8131.2	0.43
8132.2	0.43
8133.2	0.43
8134.2	0.43
8135.2	0.43
8136.2	0.43
8137.2	0.43
8138.2	0.43
8139.2	0.43
8140.2	0.43
8141.2	0.43
8142.2	0.43
8143.2	0.43
8144.2	0.43
8145.2	0.43
8146.2	0.43
8147.2	0.43
8148.2	0.43
8149.2	0.43
8150.2	0.43
8151.2	0.43
8152.2	0.43
8153.2	0.43
8154.2	0.43
8155.2	0.43
8156.2	0.43
8157.2	0.43
8158.2	0.43
8159.2	0.43
8160.2	0.43
8161.2	0.43
8162.2	0.43
8163.2	0.43
8164.2	0.43
8165.2	0.43
8166.2	0.43
8167.2	0.43
8168.2	0.43
8169.2	0.43
8170.2	0.43
8171.2	0.43
8172.2	0.43
8173.2	0.43
8174.2	0.43
8175.2	0.43
8176.2	0.43
8177.2	0.43
8178.2	0.43
8179.2	0.43
8180.2	0.43
8181.2	0.43
8182.2	0.43
8183.2	0.43
8184.2	0.43
8185.2	0.43
8186.2	0.43
8187.2	0.43
8188.2	0.43
8189.2	0.43
8190.2	0.43
8191.2	0.43
8192.2	0.43
8193.2	0.43
8194.2	0.43
8195.2	0.43
8196.2	0.43
8197.2	0.43
8198.2	0.43
8199.2	0.43
8200.2	0.43
8201.2	0.43
8202.2	0.43
8203.2	0.43
8204.2	0.43
8205.2	0.43
8206.2	0.43
8207.2	0.43
8208.2	0.43
8209.2	0.43
8210.2	0.43
8211.2	0.43
8212.2	0.43
8213.2	0.43
8214.2	0.43
8215.2	0.43
8216.2	0.43
8217.2	0.43
8218.2	0.43
8219.2	0.43
8220.2	0.43
8221.2	0.43
8222.2	0.43
8223.2	0.43
8224.2	0.43
8225.2	0.43
8226.2	0.43
8227.2	0.43
8228.2	0.43
8229.2	0.43
8230.2	0.43
8231.2	0.43
8232.2	0.43
8233.2	0.43
8234.2	0.43
8235.2	0.43
8236.2	0.43
8237.2	0.43
8238.2	0.43
8239.2	0.43
8240.2	0.43
8241.2	0.43
8242.2	0.43
8243.2	0.43
8244.2	0.43
8245.2	0.43
8246.2	0.43
8247.2	0.43
8248.2	0.43
8249.2	0.43
8250.2	0.43
8251.2	0.43
8252.2	0.43
8253.2	0.43
8254.2	0.43
8255.2	0.43
